created_at,timestamp,mmsi,msg_type,latitude,longitude,speed,course,heading,rot,imo,name,call_sign,flag,draught,ship_and_cargo_type,length,width,eta,destination,status,maneuver,accuracy,collection_type,mmsi_label
2020-07-02 23:29:56.600603 UTC,2020-07-02 22:36:52 UTC,374628000,1,-20.316373333333335,58.187466666666666,9.3,58.4,60,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:40:09.374736 UTC,2020-07-02 21:31:13 UTC,374628000,1,-20.40776,58.032346666666669,9.3,57.4,57,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 22:40:51.375345 UTC,2020-07-02 21:47:20 UTC,374628000,1,-20.385173333333334,58.07032,9.3,55.9,58,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 22:52:16.198863 UTC,2020-07-02 22:05:36 UTC,374628000,1,-20.359546666666667,58.113146666666665,9.3,60.7,59,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:29:56.600603 UTC,2020-07-02 22:31:31 UTC,374628000,1,-20.32376,58.174906666666665,9.3,59.7,60,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 22:40:39.242045 UTC,2020-07-02 21:48:41 UTC,374628000,1,-20.383306666666666,58.073466666666668,9.3,59.3,57,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:24:48.361072 UTC,2020-07-02 21:50:34 UTC,374628000,1,-20.380453333333332,58.078106666666663,9.3,58.1,57,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 22:10:04.610003 UTC,2020-07-02 21:23:17 UTC,374628000,1,-20.418773333333334,58.013626666666667,9.3,57.5,58,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:43:51.325563 UTC,2020-07-02 22:44:35 UTC,374628000,1,-20.305813333333333,58.2056,9.3,60.6,60,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:29:56.600603 UTC,2020-07-02 22:34:02 UTC,374628000,1,-20.320293333333332,58.180826666666668,9.3,58.8,59,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:29:56.600603 UTC,2020-07-02 22:38:22 UTC,374628000,1,-20.31432,58.190986666666667,9.3,58.7,57,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-03 00:02:44.452537 UTC,2020-07-02 21:31:18 UTC,374628000,1,-20.40752,58.032746666666668,9.3,58,58,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 22:40:51.375345 UTC,2020-07-02 21:47:51 UTC,374628000,1,-20.38448,58.071493333333336,9.3,60.5,58,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:11:47.611241 UTC,2020-07-02 22:18:44 UTC,374628000,1,-20.34136,58.14496,9.3,57.5,60,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 22:10:04.610003 UTC,2020-07-02 21:23:37 UTC,374628000,1,-20.41832,58.014426666666665,9.3,61.4,58,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:40:09.374736 UTC,2020-07-02 21:31:34 UTC,374628000,1,-20.40728,58.03317333333333,9.3,58.6,58,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:45:21.167804 UTC,2020-07-02 21:54:03 UTC,374628000,1,-20.375466666666668,58.086213333333333,9.3,58.1,58,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 22:52:16.198863 UTC,2020-07-02 22:04:05 UTC,374628000,1,-20.361573333333332,58.109493333333333,9.3,59.9,60,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-374628000
2020-07-02 23:28:55.361026 UTC,2020-07-02 18:08:42 UTC,229731000,1,-20.534053333333333,57.89568,9.3,230.6,230,0,,,,MT,,,,,,,0,0,1,satellite,mmsi-229731000
2020-07-02 20:40:14.886443 UTC,2020-07-02 17:51:57 UTC,229731000,3,-20.50784,57.935946666666666,9.3,232.8,231,0,,,,MT,,,,,,,0,0,1,satellite,mmsi-229731000
2020-07-02 17:48:07.48426 UTC,2020-07-02 16:55:53 UTC,229731000,1,-20.415146666666665,58.070746666666665,9.3,232.4,231,0,,,,MT,,,,,,,0,0,1,satellite,mmsi-229731000
2020-07-02 17:48:01.724609 UTC,2020-07-02 16:59:25 UTC,229731000,1,-20.420906666666667,58.06232,9.3,236,230,0,,,,MT,,,,,,,0,0,1,satellite,mmsi-229731000
2020-07-02 20:24:21.171617 UTC,2020-07-02 16:31:23 UTC,229731000,1,-20.374506666666665,58.13008,9.3,228.6,230,0,,,,MT,,,,,,,0,0,1,satellite,mmsi-229731000
2020-07-02 17:18:06.080368 UTC,2020-07-02 16:27:13 UTC,229731000,1,-20.368053333333332,58.139573333333331,9.3,233.9,230,0,,,,MT,,,,,,,0,0,1,satellite,mmsi-229731000
2020-07-27 09:16:22.103005 UTC,2020-07-27 08:58:52 UTC,255805685,1,-20.459946666666667,58.205733333333335,9.3,241.9,234,-9,,,,PT,,,,,,,0,0,0,satellite,mmsi-255805685
2020-07-27 09:08:00.515086 UTC,2020-07-27 08:14:47 UTC,255805685,1,-20.400346666666668,58.30448,9.3,240.2,235,10,,,,PT,,,,,,,0,0,0,satellite,mmsi-255805685
2020-07-27 09:49:35.275374 UTC,2020-07-27 09:12:49 UTC,255805685,1,-20.478586666666665,58.17248,9.3,235.6,234,-8,,,,PT,,,,,,,0,0,0,satellite,mmsi-255805685
2020-07-19 15:28:40.743369 UTC,2020-07-19 15:13:06 UTC,372117000,1,-20.431733333333334,57.990666666666669,9.8,220.6,216,0,,,,PA,,,,,,,0,0,1,satellite,mmsi-372117000
2020-07-19 15:28:40.743369 UTC,2020-07-19 15:13:37 UTC,372117000,1,-20.4328,57.989653333333337,9.8,220.9,214,0,,,,PA,,,,,,,0,0,1,satellite,mmsi-372117000
2020-07-19 15:36:24.336728 UTC,2020-07-19 15:22:06 UTC,372117000,1,-20.45144,57.9744,9.8,217.3,213,0,,,,PA,,,,,,,0,0,1,satellite,mmsi-372117000
2020-07-19 15:28:40.743369 UTC,2020-07-19 15:10:37 UTC,372117000,1,-20.426186666666666,57.995093333333337,9.8,217.2,213,0,,,,PA,,,,,,,0,0,1,satellite,mmsi-372117000
2020-07-17 15:16:06.179835 UTC,2020-07-17 14:57:14 UTC,477347600,1,-20.4332,58.24234666666667,9.8,57.2,44,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477347600
2020-07-17 17:29:38.510031 UTC,2020-07-17 15:22:59 UTC,477347600,1,-20.39264,58.307546666666667,9.8,57.8,43,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477347600
2020-07-17 16:55:09.430451 UTC,2020-07-17 14:57:27 UTC,477347600,1,-20.4332,58.24234666666667,9.8,57.2,44,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477347600
2020-07-14 15:11:49.149683 UTC,2020-07-14 00:46:51 UTC,538006303,1,-20.43373,58.181131666666666,9.8,59.4,57,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538006303
2020-07-19 22:08:33.377165 UTC,2020-07-19 21:12:16 UTC,636018487,1,-20.297706666666667,58.32848,9.8,55.5,57,10,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018487
2020-07-19 19:41:06.582214 UTC,2020-07-19 19:17:05 UTC,636018487,3,-20.461386666666666,58.055946666666664,9.8,59.1,54,-17,,,,LR,,,,,,,0,0,0,satellite,mmsi-636018487
2020-07-30 04:31:20.94397 UTC,2020-07-30 03:39:34 UTC,636015419,1,-20.470746666666667,58.118746666666667,9.8,58.9,59,0,,,,LR,,,,,,,0,0,1,satellite,mmsi-636015419
2020-07-13 19:49:52.428964 UTC,2020-07-13 19:30:33 UTC,372840000,1,-20.2856,58.303226666666667,9.8,56.8,56,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 19:08:56.799706 UTC,2020-07-13 16:59:22 UTC,372840000,1,-20.5244,57.919573333333332,9.8,57.9,57,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 19:08:56.001551 UTC,2020-07-13 17:06:21 UTC,372840000,1,-20.513813333333335,57.936266666666668,9.8,55.4,57,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 17:17:40.156289 UTC,2020-07-13 17:05:09.24 UTC,372840000,1,-20.515893333333334,57.933093333333332,9.8,57,56,-128,,,,PA,,,,,,,15,0,0,dynamic,mmsi-372840000
2020-07-13 19:09:14.990547 UTC,2020-07-13 17:01:51 UTC,372840000,1,-20.52072,57.92552,9.8,56.8,57,-127,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 19:09:14.07425 UTC,2020-07-13 17:05:21 UTC,372840000,1,-20.51536,57.93389333333333,9.8,55.4,56,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 23:55:06.873219 UTC,2020-07-13 19:31:49 UTC,372840000,1,-20.283733333333334,58.306,9.8,53.6,56,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 23:55:06.873219 UTC,2020-07-13 19:32:20 UTC,372840000,1,-20.282906666666666,58.307253333333335,9.8,55.6,56,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 19:08:56.348967 UTC,2020-07-13 17:04:52 UTC,372840000,1,-20.51616,57.93266666666667,9.8,57.9,56,127,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-13 19:09:14.990547 UTC,2020-07-13 17:01:21 UTC,372840000,1,-20.521493333333332,57.924293333333331,9.8,59.8,57,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-372840000
2020-07-08 04:32:06.249206 UTC,2020-07-08 03:49:18 UTC,477360200,1,-20.399,58.370501666666669,9.8,58.2,59,0,,,,HK,,,,,,,0,0,0,satellite,mmsi-477360200
2020-07-22 01:44:20.364092 UTC,2020-07-21 22:35:12 UTC,636017738,1,-20.355413333333335,58.22416,9.8,56.1,55,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636017738
2020-07-21 22:48:01.974794 UTC,2020-07-21 21:52:14 UTC,636017738,1,-20.41512,58.11992,9.8,59.2,56,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636017738
2020-07-21 23:30:36.199033 UTC,2020-07-21 22:36:47 UTC,636017738,1,-20.352853333333332,58.22824,9.8,55.9,54,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636017738
2020-07-21 22:48:01.974794 UTC,2020-07-21 21:50:53 UTC,636017738,1,-20.417013333333333,58.11664,9.8,58.9,56,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636017738
2020-07-21 22:48:01.974794 UTC,2020-07-21 21:52:34 UTC,636017738,1,-20.414586666666668,58.120773333333332,9.8,55.8,56,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636017738
2020-07-25 13:47:06.42225 UTC,2020-07-25 13:25:28 UTC,636019537,1,-20.444293333333334,58.34616,9.8,56.7,59,0,,,,LR,,,,,,,0,0,0,satellite,mmsi-636019537
2020-07-10 22:21:34.65875 UTC,2020-07-10 21:39:07 UTC,477826400,1,-20.402186666666665,58.327893333333336,9.8,26.5,47,127,,,,HK,,,,,,,0,0,0,satellite,mmsi-477826400
2020-07-10 11:49:04.014859 UTC,2020-07-10 11:04:52 UTC,371377000,1,-20.470746666666667,58.096906666666669,9.8,62.5,73,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-371377000
2020-07-10 15:57:35.768465 UTC,2020-07-10 12:49:13 UTC,371377000,1,-20.326853333333332,58.338,9.8,54.4,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-371377000
2020-07-10 12:41:13.622026 UTC,2020-07-10 12:17:09 UTC,371377000,1,-20.375013333333332,58.262613333333334,9.8,64.8,62,0,,,,PA,,,,,,,0,0,0,satellite,mmsi-371377000
2020-07-17 15:16:18.100142 UTC,2020-07-17 14:50:46 UTC,538003563,1,-20.36704,58.35216,9.8,53,56,-5,,,,MH,,,,,,,0,0,0,satellite,mmsi-538003563
2020-07-17 15:16:18.100142 UTC,2020-07-17 14:53:36 UTC,538003563,1,-20.3624,58.358693333333335,9.8,52,56,8,,,,MH,,,,,,,0,0,0,satellite,mmsi-538003563
2020-07-17 15:16:18.100142 UTC,2020-07-17 14:52:36 UTC,538003563,1,-20.363973333333334,58.35648,9.8,53,56,0,,,,MH,,,,,,,0,0,0,satellite,mmsi-538003563
2020-07-17 15:16:18.100142 UTC,2020-07-17 14:50:56 UTC,538003563,1,-20.36672,58.352613333333331,9.8,53,56,-5,,,,MH,,,,,,,0,0,0,satellite,mmsi-538003563
2020-07-26 18:36:55.094181 UTC,2020-07-26 16:40:29 UTC,319366000,1,-20.461653333333334,58.276266666666665,9.8,51.7,58,0,,,,KY,,,,,,,0,0,0,satellite,mmsi-319366000
2020-07-20 13:04:12.026178 UTC,2020-07-20 12:24:16 UTC,477017200,1,-20.2624,58.28528,9.8,58,55,7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 12:15:42.908545 UTC,2020-07-20 11:49:45 UTC,477017200,1,-20.313813333333332,58.200666666666663,9.8,58.5,56,7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:58:08.094609 UTC,2020-07-20 12:45:17 UTC,477017200,1,-20.23368,58.337946666666667,9.8,58,60,-7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 11:32:27.093356 UTC,2020-07-20 11:02:47 UTC,477017200,1,-20.38864,58.085386666666665,9.8,55.2,53,11,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:57:48.434764 UTC,2020-07-20 12:04:55 UTC,477017200,1,-20.291573333333332,58.237626666666664,9.8,58.3,57,11,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 12:11:29.130617 UTC,2020-07-20 11:50:19 UTC,477017200,1,-20.313093333333335,58.20192,9.8,59,56,10,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 12:11:29.130617 UTC,2020-07-20 11:47:40 UTC,477017200,1,-20.316933333333335,58.195253333333334,9.8,55.4,57,-8,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:04:38.684683 UTC,2020-07-20 12:22:57 UTC,477017200,1,-20.264373333333332,58.282026666666667,9.8,56.8,56,-4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 12:11:29.130617 UTC,2020-07-20 11:50:29 UTC,477017200,1,-20.312853333333333,58.20232,9.8,58.1,56,-6,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:04:38.684683 UTC,2020-07-20 12:23:17 UTC,477017200,1,-20.26392,58.2828,9.8,60.5,56,-3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:57:24.710067 UTC,2020-07-20 12:02:56 UTC,477017200,1,-20.29456,58.232773333333334,9.8,54.9,55,-3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:57:24.710067 UTC,2020-07-20 12:01:06 UTC,477017200,1,-20.297333333333334,58.22837333333333,9.8,60.4,55,14,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:57:24.710067 UTC,2020-07-20 12:04:16 UTC,477017200,1,-20.292506666666668,58.23608,9.8,57.3,56,7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 11:32:27.093356 UTC,2020-07-20 11:01:38 UTC,477017200,1,-20.39048,58.08264,9.8,53.4,53,4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:57:24.710067 UTC,2020-07-20 12:03:55 UTC,477017200,1,-20.29304,58.2352,9.8,57.9,56,7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 11:32:27.093356 UTC,2020-07-20 11:02:28 UTC,477017200,1,-20.389173333333332,58.084586666666667,9.8,52.1,53,-16,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:58:08.094609 UTC,2020-07-20 12:45:29 UTC,477017200,3,-20.23344,58.338426666666663,9.8,60.7,59,15,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 11:32:27.093356 UTC,2020-07-20 11:02:38 UTC,477017200,1,-20.38888,58.085013333333336,9.8,53.7,53,3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 12:15:42.908545 UTC,2020-07-20 11:51:05 UTC,477017200,1,-20.311893333333334,58.204053333333334,9.8,58.8,55,-17,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 12:11:29.130617 UTC,2020-07-20 11:51:30 UTC,477017200,1,-20.31144,58.204826666666669,9.8,60.2,54,4,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:57:24.710067 UTC,2020-07-20 12:01:25 UTC,477017200,1,-20.29688,58.229093333333331,9.8,53.9,55,-7,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 12:15:42.908545 UTC,2020-07-20 11:50:45 UTC,477017200,1,-20.3124,58.203146666666669,9.8,57.8,56,-3,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:58:08.094609 UTC,2020-07-20 12:45:48 UTC,477017200,1,-20.232986666666665,58.339253333333332,9.8,59,59,5,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
2020-07-20 13:57:24.710067 UTC,2020-07-20 12:03:26 UTC,477017200,1,-20.29376,58.234026666666665,9.8,56,56,12,,,,HK,,,,,,,0,0,0,satellite,mmsi-477017200
